ADM2|30|3212|1643077|Kabupaten Indramayu|-6.45|108.16667|Daerah Tingkat II Indramaju,Indramayu,Indramayu Regency,Kabupaten Indramaju,Kabupaten Indramayu
ADM2|37|1402|1643081|Kabupaten Indragiri Hulu|-0.53333|102.33333|Daerah Tingkat II Inderagiri,Daerah Tingkat II Indragiri,Indragiri Hulu Regency,Kabupaten Indragiri Hulu
ADM2|37|1403|1643082|Kabupaten Indragiri Hilir|-0.22056|103.12167|Daerah Tingkat II Inderagiri,Daerah Tingkat II Indragiri,Indragiri Hilir Regency,Kabupaten Indragiri Hilir
ADM2|12|6308|1643244|Kabupaten Hulu Sungai Utara|-2.43333|115.16667|Daerah Tingkat II Hulu Sungai Utara,Kabupaten Hulu Sungai Utara,North Hulu Sungai Regency
ADM2|12|6307|1643245|Kabupaten Hulu Sungai Tengah|-2.6|115.51667|Central Hulu Sungai Regency,Daerah Tingkat II Hulu Sungai Tengah,Kabupaten Hulu Sungai Tengah
ADM2|12|6306|1643246|Kabupaten Hulu Sungai Selatan|-2.76667|115.21667|Daerah Tingkat II Hulu Sungai Selatan,Kabupaten Hulu Sungai Selatan,South Hulu Sungai Regency
ADM2|29|8202|1643475|Kabupaten Halmahera Tengah|0.55|127.91667|Central Halmahera Regency,Kabupaten Halmahera Tengah
ADM2|13|6211|1643597|Kabupaten Gunung Mas|-1.03333|113.56667|Gunung Mas Regency,Kabupaten Gunung Mas
ADM2|10|3403|1643604|Kabupaten Gunungkidul|-7.99444|110.6125|Daerah Tingkat II Gunungkidul,Gunung Kidul Regency,Kabupaten Gunung Kidul,Kabupaten Gunungkidul
ADM2|07|3315|1643768|Kabupaten Grobogan|-7.13333|110.91667|Daerah Tingkat II Grobogan,Grobogan,Grobogan Regency,Kabupaten Grobogan
ADM2|38|7306|1643807|Kabupaten Gowa|-5.31667|119.71667|Daerah Tingkat II Goa,Gowa,Gowa Regency,Kabupaten Gowa
ADM2|34|7571|1643836|Kota Gorontalo|0.5345|123.04312|Kota Gorontalo,Kotamadya Gorontalo,Kotapradja Gorontalo
ADM2|02|5104|1644098|Kabupaten Gianyar|-8.48333|115.28333|Daerah Tingkat II Gianjar,Gianyar Regency,Kabupaten Gianjar,Kabupaten Gianyar
ADM2|30|3205|1644408|Kabupaten Garut|-7.41667|107.78333|Daerah Tingkat II Garut,Garut,Garut Regency,Kabupaten Garut
ADM2|18|5309|1644743|Kabupaten Flores Timur|-8.24224|122.96817|Daerah Tingkat II Flores Timur,East Flores Regency,Kabupaten Flores Timur
ADM2|38|7316|1644905|Kabupaten Enrekang|-3.5|119.86667|Daerah Tingkat II Enrekang,Enrekang,Enrekang Regency,Kabupaten Enrekang
ADM2|21|7205|1645322|Kabupaten Donggala|-0.33333|119.85|Daerah Tingkat II Donggala,Donggala Regency,Kabupaten Donggala
ADM2|02|5171|1645527|Kota Denpasar|-8.66667|115.21667|Kota Administratip Denpasar,Kota Denpasar,Kotamadya Denpasar
ADM2|30|3274|1646168|Kota Cirebon|-6.75|108.55|Cirebon,Kota Cirebon,Kotamadya Cirebon,Kotamadya Tjirebon,Kotapradja Tjirebon
ADM2|30|3209|1646169|Kabupaten Cirebon|-6.8|108.56667|Cirebon,Cirebon Regency,Daerah Tingkat II Tjirebon,Kabupaten Cirebon,Kabupaten Tjirebon
ADM2|30|3277|1646446|Kota Cimahi|-6.88333|107.54167|Cimahi,Kota Administratip Cimahi,Kota Cimahi
ADM2|30|3207|1647148|Kabupaten Ciamis|-7.28333|108.41667|Ciamis,Ciamis Regency,Daerah Tingkat II Tjiamis,Kabupaten Ciamis,Kabupaten Tjiamis
ADM2|22|7401|1647498|Kabupaten Buton|-5.31667|122.93333|Buton Regency,Daerah Tingkat II Buton,Daerah Tingkat II Butung,Kabupaten Buton,Kabupaten Butung
ADM2|21|7207|1647571|Kabupaten Buol|1.04656|121.36867|Buol Regency,Daerah Tingkat II Buol Toli-toli,Kabupaten Buol,Kabupaten Buol Tolitoli,UOL
ADM2|38|7302|1647738|Kabupaten Bulukumba|-5.43333|120.23333|Bulukumba,Bulukumba Regency,Daerah Tingkat II Bulukumba,Kabupaten Bulukumba
ADM2|02|5108|1647803|Kabupaten Buleleng|-8.25|114.95|Buleleng Regency,Daerah Tingkat II Buleleng,Kabupaten Buleleng
ADM2|24|1375|1647865|Kota Bukittinggi|-0.29921|100.37223|Kota Bukittinggi,Kotamadya Bukittinggi,Kotapradja Bukittinggi
ADM2|07|3329|1648064|Kabupaten Brebes|-7.05|108.9|Brebes,Brebes Regency,Daerah Tingkat II Brebes,Kabupaten Brebes
ADM2|07|3309|1648083|Kabupaten Boyolali|-7.46667|110.71667|Bajalali,Boyolali Regency,Daerah Tingkat II Bojolali,Kabupaten Bojolali,Kabupaten Boyolali
ADM2|38|7311|1648256|Kabupaten Bone|-4.7|120.13333|Bone,Bone Regency,Daerah Tingkat II Bone,Kabupaten Bone
ADM2|31|7101|1648339|Kabupaten Bolaang Mongondow|0.71667|124.03333|Bolaang Mongondow Regency,Bolangmongando,Daerah Tingkat II Bolaang Mongondow,Kabupaten Bolaang Mongondow,Kabupaten Bolaangmongondow
ADM2|08|3522|1648450|Kabupaten Bojonegoro|-7.25|111.80833|Bodjanegara,Bojonegoro,Bojonegoro Regency,Daerah Tingkat II Bodjonegoro,Kabupaten Bodjonegoro,Kabupaten Bojonegoro
ADM2|30|3271|1648470|Kota Bogor|-6.59|106.80111|Bogor,Kodya Bogor,Kota Bogor,Kotamadya Bogor,Kotapradja Bogor
ADM2|30|3201|1648471|Kabupaten Bogor|-6.55|106.71667|Bogor,Bogor Regency,Daerah Tingkat II Bogor,Kabupaten Bogor
ADM2|07|3316|1648567|Kabupaten Blora|-7.08333|111.41667|Blora,Blora Regency,Daerah Tingkat II Blora,Kabupaten Blora
ADM2|08|3572|1648578|Kota Blitar|-8.1|112.16667|Blitar,Kota Blitar,Kotamadya Blitar,Kotapradja Blitar
ADM2|08|3505|1648579|Kabupaten Blitar|-8.13333|112.23333|Blitar,Blitar Regency,Daerah Tingkat II Blitar,Kabupaten Blitar
ADM2|31|7172|1648633|Kota Bitung|1.5|125.15|Kota Administratip Bitung,Kota Bitung,Kotamadya Bitung
ADM2|26|1276|1648725|Kota Binjai|3.5986|98.48028|Kotamadya Bindjai,Kotamadya Binjai,Kotapradja Bindjai
ADM2|17|5206|1648758|Kabupaten Bima|-8.61667|118.75|Bima Regency,Daerah Tingkat II Bima,Kabupaten Bima
ADM2|14|6405|1649040|Kabupaten Berau|2.02889|117.11833|Berau Regency,Daerah Tingkat II Berau,Kabupaten Berau
ADM2|03|1703|1649145|Kabupaten Bengkulu Utara|-3.23333|102|Daerah Tingkat II Bengkulu Utara,Kabupaten Bengkulu Utara,North Bengkulu Regency
ADM2|03|1701|1649146|Kabupaten Bengkulu Selatan|-4.36667|103.01667|Daerah Tingkat II Bengkulu Selatan,Kabupaten Bengkulu Selatan,South Bengkulu Regency
ADM1|03||1649147|Propinsi Bengkulu|-3.79965|102.26683|Benculu,Bengkulu,Daerah Tingkat I Bengkulu,bengakulu,beniግkulu,benkuru zhou,bngkwlw,bnګkwlw,tengah padang,Бенгкулу,بنګکولو,بنگکولو,বেঙ্গকুলু,ਬੇਙ੍ਗਕੁਲੂ,በንግኩሉ,ベンクル州
ADM2|03|1771|1649148|Kota Bengkulu|-3.83333|102.31667|Kota Bengkulu,Kotamadya Bengkulu,Kotapradja Bengkulu
ADM2|18|5306|1649264|Kabupaten Belu|-9.17581|124.91628|Belu Regency,Daerah Tingkat II Belu,Kabupaten Belu
ADM2|35|1902|1649281|Kabupaten Belitung|-2.86667|107.68333|Belitung Regency,Daerah Tingkat II Belitung,Kabupaten Belitung
ADM2|30|3216|1649377|Kabupaten Bekasi|-6.21611|107.15|Bekasi,Bekasi Regency,Daerah Tingkat II Bekasi,Kabupaten Bekasi
ADM2|05|1504|1649863|Kabupaten Batang Hari|-1.7|103.1|Batang Hari Regency,Daerah Tingkat II Batanghari,Kabupaten Batang Hari,Kabupaten Batanghari
ADM2|07|3325|1649879|Kabupaten Batang|-7.025|109.8675|Batang,Batang Regency,Kabupaten Batang
ADM2|38|7310|1649975|Kabupaten Barru|-4.45|119.695|Barru,Barru Regency,Baru,Daerah Tingkat II Barru,Kabupaten Barru
ADM2|13|6205|1649989|Kabupaten Barito Utara|-0.93333|115.06667|Daerah Tingkat II Barito Utara,Kabupaten Barito Utara,North Barito Regency
ADM2|13|6212|1649990|Kabupaten Barito Timur|-1.98333|115.15|East Barito Regency,Kabupaten Barito Timur
ADM2|13|6204|1649991|Kabupaten Barito Selatan|-1.76667|114.78333|Daerah Tingkat II Barito Selatan,Kabupaten Barito Selatan,South Barito Regency
ADM2|12|6304|1649992|Kabupaten Barito Kuala|-3.08333|114.68333|Barito Kuala Regency,Daerah Tingkat II Barito Kuala,Kabupaten Barito Kuala
ADM2|08|3510|1650076|Kabupaten Banyuwangi|-8.36667|114.16667|Banyuwangi,Banyuwangi Regency,Daerah Tingkat II Banjuwangi,Kabupaten Banjuwangi,Kabupaten Banyuwangi
ADM2|07|3302|1650094|Kabupaten Banyumas|-7.43333|109.15|Banyumas Regency,Daerah Tingkat II Banjumas,Kabupaten Banjumas,Kabupaten Banyumas
ADM2|10|3402|1650117|Kabupaten Bantul|-7.9|110.3625|Bantul,Bantul Regency,Daerah Tingkat II Bantul,Kabupaten Bantul
ADM2|38|7303|1650183|Kabupaten Bantaeng|-5.48333|119.98333|Bantaeng,Bantaeng Regency,Daerah Tingkat II Bantaeng,Daerah Tingkat II Bonthain,Kabupaten Bantaeng,Kabupaten Bonthain
ADM2|12|6371|1650211|Kota Banjarmasin|-3.32444|114.59102|Kotamadya Bandjarmasin,Kotapradja Bandjarmasin
ADM2|12|6372|1650216|Kota Banjar Baru|-3.48304|114.81162|Kota Administratip Banjarbaru
ADM2|12|6303|1650231|Kabupaten Banjar|-3.38333|115.08333|Banjar Regency,Daerah Tingkat II Bandjar,Kabupaten Bandjar,Kabupaten Banjar,Kabupaten Banjarmasin
ADM2|02|5106|1650263|Kabupaten Bangli|-8.26667|115.35|Bangli Regency,Daerah Tingkat II Bangli,Kabupaten Bangli
ADM2|08|3526|1650297|Kabupaten Bangkalan|-7.05|112.93333|Bangkalan,Bangkalan Regency,Daerah Tingkat II Bangkalan,Kabupaten Bangkalan
ADM2|35|1901|1650314|Kabupaten Bangka|-1.91667|105.96667|Bangka Regency,Daerah Tingkat II Bangka,Kabupaten Bangka
ADM2|30|3204|1650352|Kabupaten Bandung|-7.1|107.61667|Bandung,Bandung District,Bandung Regency,Daerah Tingkat II Bandung,Kabupaten Bandhung,Kabupaten Bandung,Kabupaten de Bandung,Kabupatèn Bandhung,Kabupatén Bandung,Reggenza di Bandung
ADM2|14|6471|1650526|Kota Balikpapan|-1.15|116.86667|Kota Balikpapan,Kotamadya Balikpapan,Kotapradja Balikpapan
ADM1|02||1650535|Provinsi Bali|-8.5|115|Bali,Daerah Tingkat I Bali,Denpasar,Propinsi Bali,Provinsi Bali,Pulau Bali,ba li dao,bali,balli seom,baly,bari dao,Бали,Балі,Балӣ,بالي,بالی,বালি,ਬਾਲੀ,ባሊ,バリ島,巴厘岛,발리 섬
ADM2|02|5103|1650818|Kabupaten Badung|-8.56667|115.2|Badung Regency,Kabupaten Badung
ADM2|28|8171|1651530|Kota Ambon|-3.7|128.18333|Amboina,Kota Ambon,Kotamadya Ambon,Kotapradja Ambon
ADM2|18|5307|1651608|Kabupaten Alor|-8.28333|124.73333|Alor Regency,Daerah Tingkat II Alor,Kabupaten Alor
ADM2|24|1307|1651856|Kabupaten Agam|-0.23333|100.21667|Agam Regency,Daerah Tingkat II Agam,Kabupaten Agam
ADM1|33||1923045|Banten|-6.5|106.25|Bantam,Bantan,Banten,Bantena,Bantenas,Bantén,Pravincyja Bantehn,Propinsi Banten,Provinco Banteno,Provinsi Banten,Van-tan-sen,Van-tan-sén,baniteni,banten ju,banten zhou,bantena,bantn,canghwad ban tein,wan dan,wan dan sheng,Бантен,Правінцыя Бантэн,بانتن,بانٹین,صوبہ بانٹین,बांतेन,বান্তেন,ਬਾਂਤੇਨ,จังหวัดบันเติน,ბანტენი,ባንቴን,バンテン州,万丹省,萬丹,반텐 주
ADM1|34||1923046|Provinsi Gorontalo|0.693|122.4704|Gorontalo,Propinsi Gorontalo,Provinsi Gorontalo,goronitalo,gorontalo,gorontaro zhou,gwrwntalw,Горонтало,ګwrwntalw,ګورونتالو,گورونتالو,গোরোন্তালো,ਗੋਰੋਂਤਾਲੋ,ጎሮንታሎ,ゴロンタロ州
ADM1|35||1923047|Kepulauan Bangka Belitung|-2.66667|106.66667|Bangka Belitung Islands,Bangka-Belitung,Bangka-Belitung Adalari,Bangka-Belitung Adaları,Bangka-Belitung Islands,Bangka–Belitung Islands,Banka-Billiton,Iles Bangka Belitung,Ilhas de Bangka-Belitung,Islas de Bangka-Belitung,Kepulauan Bangka Belitung,Kepulauan Bangka-Belitung,Propinsi Kepulauan Bangka Belitung,Provinsi Kepulauan Bangka Belitung,Wyspy Bangka i Belitung,bang jia-wu li dong sheng,baniግka-belituniግ desetoci,banjka - blytwnj,banka-belituga tapu,banka-belitum dbipapunja,banka-bylytwng ټapwan,banka・buritoun zhu dao zhou,jzayr banka-bylytwng,Îles Bangka Belitung,Ҷaziraҳoi Bangka-Belitung,Ҷазираҳои Bangka-Belitung,بانجكا - بليتونج,بانکا-بیلیتونگ ټاپوان,جزایر بانکا-بیلیتونگ,বাঙ্কা-বেলিতুং দ্বীপপুঞ্জ,ਬਾਂਕਾ-ਬੇਲਿਤੁੰਗ ਟਾਪੂ,ባንግካ-ቤሊቱንግ ደሴቶች,バンカ・ブリトゥン諸島州,邦加-勿里洞省
ADM1|29||1958070|North Maluku|0.62621|127.84241|Maluku Kaskazini,Maluku Shimoli,Maluku Utara,Maluku do Norte,Molucas Septentrionales,Moluques du Nord,Nordmaluku,North Malaku Province,North Maluku,Provincia de Molucas Septentrionales,Provinsi Maluku Utara,Simal Maluku,beimaruku zhou,malwkw shmaly,semeni maluku,shmaly malwkw,utari maluku,uttara maluku,Şimal Maluku,Малуку Шимолӣ,شمالي مالوکو,مالوکو شمالی,উত্তর মালুকু,ਉੱਤਰੀ ਮਾਲੁਕੁ,ሰሜን ማሉኩ,北マルク州
ADM1|39||1996549|Provinsi Papua Barat|-0.86531|134.06118|Irian Jaya Barat,Papouasie occidentale,Papua Barat,Papua Magharibi,Papua Occidental,Papua Ocidental,Papuai Garbi,Papúa Occidental,Provinsi Irian Jaya Barat,Provinsi Papua Barat,Qərbi Papua,West Papua,Westpapua,lwydyځ papwa,pachami papu'a,papwa ghrby,pascima papuya,xipapua zhou,Папуаи Ғарбӣ,لويديځ پاپوا,پاپوا غربی,পশ্চিম পাপুয়া,ਪੱਛਮੀ ਪਾਪੁਆ,ምʾirabi ፓፑwa,ምዕራብ ፓፑዋ,西パプア州
ADM1|41||1996550|Provinsi Sulawesi Barat|-2.5|119.3333|Provinsi Sulawesi Barat,Qərbi Sulawesi,Sulavesii Garbi,Sulawesi Barat,Sulawesi Magharibi,Sulawesi Occidental,Sulawesi Ocidental,West Sulawesi,Westsulawesi,lwydyځ swlawysy,pachami sulavesi,pascima sula'oyesi,swlawsy ghrby,xisuraueshi zhou,Сулавесии Ғарбӣ,سولاوسی غربی,لويديځ سولاويسي,পশ্চিম সুলাওয়েসি,ਪੱਛਮੀ ਸੁਲਾਵੇਸੀ,ምʾirabi sulawesi,ምዕራብ ሱላዌሲ,西スラウェシ州
ADM1|40||1996551|Provinsi Kepulauan Riau|0.63333|107.01868|Iles Riau,Ilhas de Riau,Islas de Riau,Kepulauan Riau,Provinsi Kepulauan Riau,Riau Adalari,Riau Adaları,Riau Islands,Riau-Inseln,Riau-oyane,Riau-oyene,Riau-øyane,Riau-øyene,jzayr ryaw,ri'a'u tapu,riau zhu dao zhou,riya'u dbipapunja,riyaው desetoci,ryaw ټapwan,Îles Riau,Ҷaziraҳoi Riau,Ҷазираҳои Riau,جزایر ریاو,ریاو ټاپوان,রিয়াউ দ্বীপপুঞ্জ,ਰਿਆਉ ਟਾਪੂ,ሪያው ደሴቶች,リアウ諸島州
ADM2|18|5371|2057084|Kota Kupang|-10.19694|123.59806|Kota Administratip Kupang,Kota Kupang,Kotamadya Kupang
ADM2|18|5303|2057086|Kabupaten Kupang|-9.91667|123.83333|Daerah Tingkat II Kupang,Kabupaten Kupang,Kupang Regency
ADM2|07|3308|6199035|Kabupaten Magelang|-7.4275|110.16194|Kabupaten Magelang,Magelang Regency
ADM2|07|3373|6257933|Kota Salatiga|-7.33278|110.48333|
ADM2|10|3404|6258231|Kabupaten Sleman|-7.68167|110.32333|Sleman Regency
ADM2|07|3314|6266177|Kabupaten Sragen|-7.41278|110.935|Kabupaten Sragen,Sragen Regency
ADM2|07|3305|6376498|Kabupaten Kebumen|-7.63917|109.66056|Kabupaten Kebumen,Kebumen,Kebumen Regency
ADM2|07|3304|6380795|Kabupaten Banjarnegara|-7.35111|109.5875|Banjarnegara,Banjarnegara Regency,Kabupaten Banjarnegara
ADM2|07|3301|6384572|Kabupaten Cilacap|-7.57417|108.98861|Cilacap,Cilacap Regency,Kabupaten Cilacap
ADM2|07|3303|6390578|Kabupaten Purbalingga|-7.28417|109.35028|Kabupaten Purbalingga,Purbalingga,Purbalingga Regency
ADM2|07|3307|6405140|Kabupaten Wonosobo|-7.36139|109.92667|Kabupaten Wonosobo,Wonosobo,Wonosobo Regency
ADM2|08|3520|6409167|Kabupaten Magetan|-7.64472|111.35917|Kabupaten Magetan,Magetan
ADM2|08|3521|6410477|Kabupaten Ngawi|-7.47444|111.33444|Kabupaten Ngawi,Ngawi,Ngawi Regency
ADM2|07|3322|6410701|Kabupaten Semarang|-7.20667|110.44139|Kabupaten Semarang,Semarang,Semarang Regency
ADM2|30|3273|6559695|Kota Bandung|-6.91667|107.63333|Bandung,Kota Bandung,Kotamadya Bandung,Kotapradja Bandung
ADM2|07|3313|6560140|Kabupaten Karanganyar|-7.62806|111.0625|Kabupaten Karanganyar,Karanganyar,Karanganyar Regency
ADM2|30|3213|6581948|Kabupaten Subang|-6.50833|107.7025|Kabupaten Subang,Subang,Subang Regency
ADM2|30|3203|6588980|Kabupaten Cianjur|-6.7725|107.08306|Cianjur,Cianjur Regency,Kabupaten Cianjur
ADM2|30|3275|6599302|Kota Bekasi|-6.26667|106.98333|Bekasi,Kota Bekasi,Kotamadya Bekasi
ADM2|39|9101|6619356|Kabupaten Fakfak|-2.92641|132.29608|Fakfak Regency
ADM2|31|7105|6698251|Kabupaten Minahasa Selatan|1.21291|124.59708|South Minahasa Regency
ADM2|01|1114|6701575|Kabupaten Aceh Tamiang|4.23333|97.93333|Aceh Tamiang Regency,Kabupaten Aceh Tamiang
ADM2|01|1112|6701674|Kabupaten Aceh Barat Daya|3.81667|96.88333|Kabupaten Aceh Barat Daya,Southwest Aceh Regency
ADM2|01|1115|6703019|Kabupaten Nagan Raya|4.15|96.5|Kabupaten Nagan Raya,Kabupaten Nagan Rayan,Nagan Raya Regency,Naganraya
ADM2|01|1101|6704825|Kabupaten Simeulue|2.61972|96.07667|Kabupaten Simeulue,Simeulue Regency
ADM2|01|1116|6705241|Kabupaten Aceh Jaya|4.86|95.64|Aceh Jaya Regency,Ache Jaya,Kabupaten Ache Jaya
ADM2|01|1117|6712486|Kabupaten Bener Meriah|4.73015|96.86156|Bener Meriah,Bener Meriah Regency,Kabupaten Bener Meriah
ADM2|01|1102|6713333|Kabupaten Aceh Singkil|2.38333|97.96667|Aceh Singkil Regency,Kabupaten Aceh Singkil
ADM2|26|1218|6715130|Kabupaten Serdang Bedagai|3.36667|99.08333|Kabupaten Serdang Bedagai,Serdang Bedagai Regency
ADM2|01|1174|6719204|Kota Lhokseumawe|5.18271|97.12774|Kota Lhokseumawe
ADM2|37|1407|6722476|Kabupaten Rokan Hulu|0.88333|100.48333|Kabupaten Rokan Hulu,Rokan Hulu Regency
ADM2|37|1406|6724202|Kabupaten Kampar|0.2344|101.2131|Kampar Regency
ADM2|26|1216|6725176|Kabupaten Pakpak Bharat|2.55444|98.24056|Kabupaten Pakpak Bharat,Pakpak Bharat Regency
ADM2|26|1205|6726149|Kabupaten Tapanuli Utara|2.0028|99.0707|Kabupaten Tapanuli Utara,North Tapanuli Regency,Tapanuli Utara
ADM2|01|1110|6729814|Kabupaten Bireuen|5.11667|96.6|Bireuen Regency,Bireuën Regency,Kabupaten Bireuen
ADM2|07|3321|6739766|Kabupaten Demak|-6.8993|110.6122|Demak,Demak Regency,Kabupaten Demak
ADM2|07|3324|6745680|Kabupaten Kendal|-7.0256|110.1685|Kabupaten Kendal,Kendal,Kendal Regency
ADM2|30|3276|6751097|Kota Depok|-6.39611|106.81667|Depok,Kota Administratip Depok,Kota Depok,Kotamadya Depok
ADM2|31|7102|6755517|Kabupaten Minahasa|1.2537|124.83|Kabupaten Minahasa,Minahasa,Minahasa Regency
ADM2|33|3672|6758625|Kota Cilegon|-6|106.02917|Kota Administratif Cilegon,Kota Administratip Cilegon,Kota Cilegon,Kotamadya Cilegon
ADM2|07|3376|6769512|Kota Tegal|-6.8686|109.1129|Kotamadya Tegal,Tegal,Tegal Regency
ADM2|08|3525|6775904|Gresik Regency|-7.1933|112.553|Gresik,Gresik Regency,Kabupaten Gresik
ADM2|07|3326|6792336|Kabupaten Pekalongan|-7.0319|109.624|Kabupaten Pekalongan,Pekalongan,Pekalongan Regency
ADM2|08|3511|6829652|Kabupaten Bondowoso|-7.9404|113.9834|Bondowoso,Bondowoso Regency,Kabupaten Bondowoso
ADM2|34|7502|6960133|Kabupaten Gorontalo|0.70212|122.71591|Gorontalo,Gorontalo Regency,Kabupaten Gorontalo
ADM2|38|7317|6965895|Kabupaten Luwu|-3.34836|120.22127|Kabupaten Luwu,Luwu,Luwu Regency
ADM2|22|7472|6974096|Kota Baubau|-5.477|122.6166|Baubau,Kota Administratip Baubau,Kotip Baubau
ADM2|21|7202|6983688|Kabupaten Banggai|-0.91141|122.71836|Banggai,Banggai Regency,Kabupaten Banggai
ADM2|17|5207|6984549|Kabupaten Sumbawa Barat|-8.75159|116.92132|Kabupaten Sumbawa Barat,West Sumbawa Regency
ADM2|17|5205|7057508|Kabupaten Dompu|-8.5094|118.4816|Dompu Regency,Kecamatan Dompu
ADM2|38|7312|7063566|Kabupaten Soppeng|-4.3842|119.89|Kabupaten Soppeng,Soppeng,Soppeng Regency
ADM2|02|5107|7086954|Kabupaten Karang Asem|-8.3891|115.5393|Kabupaten Karangasem,Karangasem,Karangasem Regency
ADM2|15|1803|7862296|Kabupaten Lampung Selatan|-5.53965|105.49741|Kabupaten Lampung Selatan,Lampung Selatan,South Lampung Regency
ADM2|30|3217|7910336|Kabupaten Bandung Barat|-6.83333|107.48333|Kab. Bandung Barat,Kabupaten Bandung Barat,Kabupaten Bandung Kulon,Kabupatén Bandung Kulon,West Bandung Regency
ADM2|05|1509|7910349|Kabupaten Bungo|-1.50222|101.96|Bungo,Bungo Regency,Bungo Tebo
ADM2|39|9102|7910905|Kabupaten Kaimana|-3.66093|133.77451|Kabupaten Kaimana,Kaimana Regency
ADM2|39|9103|7910908|Kabupaten Teluk Wondama|-2.7|134.5|Wondama Bay Regency
ADM2|PD|9106|7910924|Kabupaten Sorong Selatan|-1.50495|132.28638|South Sorong Regency
ADM2|29|8204|7910927|Kabupaten Halmahera Selatan|-0.3955|127.90833|Halmahera Selatan,Kabupaten Halmahera Selatan,South Halmahera Regency
ADM2|10|3401|7910930|Kabupaten Kulon Progo|-7.81256|110.15133|Kulon Progo Regency
ADM2|29|8271|7910935|Kota Ternate|0.89618|127.31016|Kota Ternate
ADM2|36|9471|7910936|Kota Jayapura|-2.64647|140.77779|Jayapura Regency
ADM2|PT|9404|7910937|Kabupaten Nabire|-3.54016|135.55511|Kabupaten Nabire,Nabire Regency
ADM2|41|7603|7910939|Kabupaten Mamasa|-2.96492|119.30631|Mamasa Regency
ADM2|PE|9417|7910943|Kabupaten Pegunungan Bintang|-4.52167|140.29541|Kabupaten Pegunungan Bintang,Pegunungan Bintang Regency
ADM2|32|1673|7932494|Kota Pagar Alam|-4.13055|103.26822|
ADM2|32|1672|7932496|Kota Prabumulih|-3.46202|104.2229|
ADM2|08|3524|8080464|Kabupaten Lamongan|-7.13333|112.31667|Kabupaten Lamongan,Lamongan Regency
ADM2|01|1173|8224053|Kota Langsa|4.47|97.93|
ADM2|01|1113|8224054|Kabupaten Gayo Lues|3.95|97.39|Gayo Lues Regency
ADM2|01|1109|8224055|Kabupaten Pidie|5.08|96.11|Pidie Regency
ADM2|26|1214|8224057|Kabupaten Nias Selatan|0.77|97.75|Nias Regency
ADM2|32|1603|8521769|Kabupaten Muara Enim|-4.2327|103.6141|Kabupaten Muara Enim,Mara Enim,Muara Enim Regency,Muaraenim
ADM2|36|9409|8530432|Kabupaten Biak Numfor|-0.98333|136|Biak Numfor Regency,Kabupaten Biak,Kabupaten Biak Numfor
ADM2|36|9419|8531251|Kabupaten Sarmi|-2.31667|139.1|Kabupaten Sarmi,Sarmi Regency
ADM2|36|9420|8531252|Kabupaten Keerom|-3.33333|140.68333|Kabupaten Keerom,Keerom Regency
ADM2|08|3529|8541464|Kabupaten Sumenep|-6.98333|113.81667|Kabupaten Sumenep,Sumenep,Sumenep Regency
ADM2|24|1304|8541932|Kabupaten Sijunjung|-0.64866|101.06793|Kabupaten Sawahlunto Sijunjung,Kabupaten Sijunjung,Sawahlunto Sijunjung,Sijunjung Regency
ADM2|15|1811|8552411|Kabupaten Mesuji|-4.0439|105.4013|Kecamatan Mesuji Lampung,Mesuji Lampung,Mesuji Regency
ADM2|24|1308|8562628|Kabupaten Lima Puluh Kota|-0.0168|100.5872|Kabupaten Limapuluhkota,Lima Puluh Kota Regency,Limapuluh Koto,Limapuluhkota
ADM2|01|1118|8571637|Kabupaten Pidie Jaya|5.15|96.21667|Kabupaten Pidie Jaya,Pidie Jaya Regency
ADM2|01|1175|8571638|Kota Subulussalam|2.73333|97.93333|Kota Subulussalam
ADM2|17|5204|8594735|Kabupaten Sumbawa|-8.7439|117.3324|Kabupaten Sumbawa,Sumbawa,Sumbawa Regency
ADM2|24|1305|8594799|Kabupaten Tanah Datar|-0.4555|100.5771|Kabupaten Tanahdatar,Tanah Datar Regency,Tanahdatar
ADM2|37|1408|8597074|Kabupaten Bengkalis|1.29882|101.54527|Bengkalis,Bengkalis Regency,Kabupaten Bengkalis
ADM1|42||8604684|North Kalimantan|3.35989|116.53198|Kalimantan Kaskazini,Kalimantan Septentrional,Kalimantan Utara,Kalimantan do Norte,Kalimantan du Nord,Kalimantani Shimoli,Nordkalimantan,North Kalimantan,Simal Kalimantan,beikarimantan zhou,kalymantan shmaly,semeni kalimanitani,shmaly kalymantan,utari kalimantam,uttara kalimantana,Şimal Kalimantan,Калимантани Шимолӣ,شمالي کالیمانتان,کالیمانتان شمالی,উত্তর কালিমান্তান,ਉੱਤਰੀ ਕਾਲੀਮਾਂਤਾਂ,ሰሜን ካሊማንታን,北カリマンタン州
ADM2|26|1222|8611929|Kabupaten Labuhan Batu Selatan|1.983|100.0976|Kabupaten Labuanbatu,Labuanbatu,South Labuhan Batu Regency
ADM2|42|6502|8613240|Kabupaten Bulungan|3|117.16667|Bulungan,Bulungan Regency,Kabupaten Bulungah,Kabupaten Bulungan
ADM2|42|6571|8613334|Kabupaten Tarakan|3.35|117.6|Kabupaten Tarakan,Tarakan Regency
ADM2|42|6501|8613353|Kabupaten Malinau|2.48333|115.71667|Kabupaten Malinau,Malinau Regency
ADM2|42|6504|8613360|Kabupaten Nunukan|4.1|116.68333|Kabupaten Nunukan,Nunukan Regency
